Location; Date; Temperature;
Jaen,9,2018-04-15
Soria,-13,2012-01-19
Asturias,-10,2015-02-26
Guadalajara,44,2015-02-07
Lerida,19,2010-10-11
Huesca,36,2018-01-22
Albacete,-17,2015-11-15
Zaragoza,29,2011-01-10
Guadalajara,7,2010-10-31
Lerida,23,2014-07-03
Granada,5,2016-03-30
Granada,33,2010-10-15
Jaen,-7,2013-03-17
Alava,31,2021-08-26
Orense,11,2015-03-31
Asturias,12,2010-11-27
Vizcaya,6,2018-04-10
Leon,29,2021-11-24
Zamora,-8,2020-05-05
Valencia,47,2020-05-30
Vizcaya,9,2019-11-08
Caceres,8,2011-09-06
Caceres,9,2019-01-20
Granada,41,2011-04-13
Albacete,41,2011-01-25
Pontevedra,-14,2021-11-29
Toledo,27,2013-08-09
Teruel,8,2012-09-01
Islas Baleares,0,2015-01-06
Valencia,-4,2021-08-26
La Rioja,31,2010-09-11
Ciudad Real,24,2021-11-11
Ciudad Real,11,2011-08-16
Huelva,12,2020-10-19
Huelva,44,2016-12-31
Leon,30,2013-03-14
Granada,38,2016-01-11
Alava,37,2016-03-30
Castellon,-12,2019-12-29
Avila,33,2019-03-21
Cadiz,-1,2017-10-01
Salamanca,7,2013-09-13
Asturias,3,2017-06-17
Toledo,11,2020-11-30
Lerida,26,2016-11-06
Cordoba,29,2012-07-22
Las Palmas,15,2012-07-02
Leon,-4,2018-11-11
Zaragoza,-17,2014-06-02
Guipuzcoa,43,2012-12-29
Ciudad Real,1,2019-07-02
Burgos,18,2012-12-17
Cordoba,10,2018-10-19
Jaen,-20,2021-09-27
Palencia,23,2013-09-28
Navarra,-17,2019-08-03
La Rioja,42,2020-09-27
Malaga,-3,2012-04-28
Valencia,7,2014-11-13
Burgos,-9,2010-04-10
Valencia,49,2020-06-06
Zaragoza,5,2017-10-11
Ciudad Real,16,2011-06-08
Granada,46,2021-07-19
La Coruna,47,2020-05-22
La Rioja,12,2014-06-22
Burgos,-6,2015-09-07
Cordoba,15,2016-04-03
Huelva,38,2018-08-30
La Rioja,30,2021-10-10
Malaga,49,2020-07-22
Lerida,-2,2012-12-06
Avila,-3,2018-07-01
Valencia,-3,2011-05-09
Burgos,42,2020-06-13
Madrid,20,2011-04-24
Cantabria,-8,2012-02-07
Soria,-9,2011-04-29
Guadalajara,42,2015-10-31
Alava,-6,2014-04-18
Cordoba,3,2019-08-29
La Coruna,35,2017-11-14
Almeria,18,2021-04-08
Segovia,-14,2020-12-07
Cordoba,18,2020-09-27
Badajoz,28,2016-09-10
La Rioja,33,2014-05-10
Santa Cruz de Tenerife,12,2017-10-09
Sevilla,43,2014-05-29
Guadalajara,49,2013-12-14
Segovia,-15,2015-11-14
Toledo,17,2016-04-25
Soria,5,2013-07-29
Murcia,19,2019-05-15
Caceres,31,2016-11-13
Guipuzcoa,-1,2015-11-04
Burgos,17,2013-08-31
Alicante,-12,2010-06-21
Toledo,20,2015-03-10
Madrid,-2,2015-03-16
Sevilla,48,2021-06-26
Huesca,0,2017-04-13
Jaen,-20,2015-05-17
Orense,45,2019-04-21
Pontevedra,35,2021-07-19
Alava,33,2013-11-29
Guipuzcoa,-12,2012-07-25
Leon,49,2011-06-19
Jaen,-17,2019-02-20
Asturias,41,2015-05-14
Huesca,-19,2021-07-14
Santa Cruz de Tenerife,3,2011-12-03
Jaen,7,2018-08-20
Ciudad Real,14,2018-10-05
Alava,-3,2018-02-05
Badajoz,-16,2017-01-28
La Coruna,1,2021-03-21
Zaragoza,20,2010-12-31
Jaen,48,2016-01-28
Navarra,33,2015-11-22
Asturias,11,2011-05-11
Soria,46,2021-10-24
Guipuzcoa,39,2016-07-10
Alava,37,2011-05-25
Segovia,-17,2017-01-31
Lugo,12,2011-02-13
Las Palmas,0,2010-05-08
Cordoba,46,2019-05-17
Alicante,-13,2011-08-07
La Coruna,-19,2014-01-07
Vizcaya,44,2015-10-16
Salamanca,34,2016-05-08
Santa Cruz de Tenerife,7,2013-07-21
Albacete,-17,2012-12-11
Lugo,1,2014-01-25
Santa Cruz de Tenerife,-12,2019-10-15
Badajoz,33,2020-05-02
Gerona,-12,2018-07-19
Cordoba,-7,2010-03-09
Avila,23,2012-06-12
Lugo,-12,2013-05-16
Valencia,-14,2013-02-10
Albacete,20,2014-03-31
Murcia,6,2019-04-14
Tarragona,43,2020-12-11
Ciudad Real,1,2018-02-20
Murcia,49,2015-08-24
Leon,-6,2015-04-07
Cordoba,42,2010-03-06
Valencia,-13,2017-08-25
Cadiz,19,2013-07-02
Soria,21,2018-05-31
Cadiz,3,2012-06-09
Lugo,22,2011-06-01
Cadiz,17,2014-05-14
Cadiz,41,2013-01-12
Islas Baleares,-3,2011-08-26
Toledo,-10,2017-08-27
Caceres,33,2015-12-31
Granada,-13,2016-10-28
Asturias,-12,2015-12-05
Salamanca,37,2015-05-20
La Coruna,-19,2014-11-16
La Rioja,52,2019-03-05
Tarragona,5,2012-02-19
Badajoz,1,2021-06-12
Burgos,23,2012-04-10
Tarragona,9,2019-02-19
Badajoz,6,2015-01-30
Malaga,-6,2011-02-13
Orense,-11,2016-01-14
Navarra,-18,2013-02-16
Alicante,27,2013-09-20
La Rioja,-15,2018-04-30
Toledo,8,2013-01-25
Teruel,23,2013-11-22
Leon,34,2020-08-18
Castellon,25,2010-07-06
Sevilla,13,2012-09-04
Zamora,-14,2021-03-08
La Rioja,-17,2012-05-02
La Rioja,48,2017-08-07
Zaragoza,42,2011-08-20
Avila,-7,2013-07-07
Caceres,1,2012-04-30
Gerona,39,2020-11-01
Huelva,36,2015-01-29
Burgos,23,2015-03-31
Barcelona,43,2016-07-02
Guipuzcoa,27,2012-08-03
Soria,-4,2021-06-05
Zamora,-19,2021-07-31
Burgos,28,2010-06-20
Albacete,44,2016-04-08
Huesca,-12,2014-11-15
Orense,-12,2015-05-01
Zamora,41,2020-03-21
Orense,-3,2014-03-11
Jaen,1,2013-07-15
Cantabria,27,2012-05-02
Toledo,29,2017-10-29
Alicante,13,2014-01-05
Alava,13,2014-09-20
Lugo,-11,2020-03-02
Granada,-20,2018-06-17
Albacete,-13,2012-11-06
Soria,-3,2021-04-04
Toledo,14,2017-01-24
Almeria,3,2019-04-27
Cantabria,34,2014-07-12
Lugo,-11,2015-08-02
Murcia,-12,2019-11-28
Orense,16,2011-12-20
Ciudad Real,15,2013-02-14
Castellon,-12,2019-08-23
Tarragona,48,2014-01-30
Zaragoza,-6,2019-10-06
Barcelona,-1,2014-06-22
Valencia,19,2014-05-06
Leon,25,2021-04-24
Las Palmas,-8,2016-07-26
Las Palmas,-12,2012-12-06
Ciudad Real,15,2014-03-25
La Rioja,20,2015-10-03
Salamanca,10,2018-04-12
Pontevedra,-11,2014-07-08
Toledo,-18,2016-10-07
Granada,-10,2021-12-19
Huesca,5,2021-03-15
Santa Cruz de Tenerife,-1,2012-07-15
Palencia,15,2021-11-15
Cuenca,-3,2012-02-11
Jaen,-11,2010-09-30
Cuenca,31,2011-03-07
Castellon,-20,2015-06-28
Albacete,-19,2017-08-25
Caceres,12,2016-02-21
Toledo,-8,2013-05-17
Palencia,38,2017-08-22
Islas Baleares,30,2017-07-18
Malaga,-12,2019-05-13
Albacete,20,2011-12-09
Guadalajara,10,2017-05-23
Santa Cruz de Tenerife,-17,2017-05-12
Palencia,35,2012-01-01
Madrid,-14,2019-09-14
Badajoz,2,2015-08-24
Islas Baleares,21,2021-12-31
Murcia,42,2015-11-26
Cadiz,41,2016-02-06
Huesca,-8,2015-04-21
Zaragoza,33,2010-06-12
Huesca,48,2019-01-28
Badajoz,-12,2018-04-01
Albacete,-18,2017-07-22
Guadalajara,47,2010-11-15
Valladolid,-13,2011-09-27
Ciudad Real,26,2017-04-30
Segovia,-20,2016-05-31
La Rioja,9,2014-06-04
Castellon,-1,2017-07-27
La Coruna,1,2019-06-04
Islas Baleares,-2,2014-03-06
Albacete,-16,2012-07-20
Sevilla,11,2012-06-08
Barcelona,3,2017-09-05
Huelva,44,2015-09-21
Las Palmas,31,2021-04-07
Lugo,-3,2021-12-13
Caceres,25,2011-07-31
Cadiz,45,2010-09-22
Badajoz,29,2013-07-01
Guadalajara,46,2012-09-17
La Rioja,-4,2014-09-20
Guipuzcoa,-20,2010-09-20
Cadiz,-17,2014-10-29
Barcelona,7,2020-08-11
Segovia,-5,2012-05-27
Alicante,32,2020-02-20
Teruel,21,2017-05-23
Jaen,21,2011-08-23
La Rioja,21,2018-06-22
Albacete,-9,2019-03-18
Badajoz,-9,2018-06-07
Burgos,-19,2019-07-23
La Rioja,3,2016-07-22
Madrid,41,2016-04-08
Guipuzcoa,36,2013-07-10
Malaga,-17,2021-07-22
Alava,-9,2010-11-23
Segovia,43,2020-04-12
Lerida,27,2011-04-10
Asturias,21,2017-01-24
Huesca,47,2013-10-17
Santa Cruz de Tenerife,22,2012-08-10
Toledo,27,2012-12-18
Zaragoza,-1,2015-04-19
Islas Baleares,-20,2016-01-23
Tarragona,36,2016-03-01
Vizcaya,2,2011-03-25
Alava,40,2016-03-22
Islas Baleares,-15,2012-07-20
Asturias,46,2016-05-09
Almeria,17,2013-04-13
Cadiz,11,2021-03-22
Cadiz,19,2016-10-17
Almeria,15,2015-02-08
Ciudad Real,37,2014-03-27
Huesca,21,2015-02-19
Toledo,34,2011-05-15
Vizcaya,10,2017-12-28
Cordoba,35,2011-05-15
Toledo,26,2016-08-30
Cadiz,7,2012-10-13
Caceres,38,2010-06-29
Vizcaya,-7,2021-03-03
Castellon,37,2019-07-29
Cantabria,5,2012-09-03
Castellon,13,2021-03-31
Huelva,5,2020-11-23
Granada,34,2013-11-08
Caceres,40,2021-07-10
Orense,48,2015-04-11
Soria,-2,2020-08-24
Albacete,45,2013-03-12
Caceres,11,2017-05-14
Castellon,-11,2017-08-23
Navarra,41,2016-08-19
Asturias,34,2019-08-10
Islas Baleares,10,2020-03-03
Cadiz,25,2010-09-01
Las Palmas,14,2013-11-06
Vizcaya,19,2014-01-30
Zamora,11,2018-05-24
Islas Baleares,5,2021-07-04
Huesca,-10,2010-04-28
Cadiz,43,2010-12-19
Madrid,43,2020-12-18
Lugo,13,2017-06-09
Badajoz,33,2019-01-25
Malaga,19,2021-08-28
Las Palmas,18,2018-09-30
Albacete,-9,2018-03-06
Ciudad Real,18,2020-10-23
Ciudad Real,-18,2016-08-14
Malaga,18,2017-11-18
Pontevedra,32,2018-07-31
Segovia,43,2021-03-04
Zamora,48,2021-03-14
Castellon,-11,2020-03-18
Valencia,-16,2011-04-05
Gerona,-9,2016-06-19
Soria,7,2011-12-09
Guadalajara,18,2017-10-21
Zaragoza,38,2010-03-23
Vizcaya,-12,2012-05-02
Pontevedra,-4,2019-01-04
Teruel,-20,2015-07-24
Tarragona,-18,2013-09-22
Ciudad Real,30,2014-08-10
Lugo,25,2015-10-13
Alava,29,2017-07-31
Alava,33,2011-10-26
Orense,23,2021-10-29
Palencia,23,2018-03-03
Palencia,46,2018-08-12
Cadiz,37,2014-12-10
Zamora,36,2014-08-27
Palencia,44,2013-09-19
Valencia,10,2013-12-27
Orense,-4,2011-08-15
Cuenca,-18,2021-10-16
Barcelona,-17,2018-09-08
Soria,45,2019-08-19
Jaen,1,2012-06-29
Pontevedra,9,2021-08-20
Asturias,7,2019-04-08
Valencia,45,2019-01-29
Las Palmas,-3,2013-03-28
Zaragoza,2,2012-05-04
Guadalajara,22,2016-12-22
Salamanca,16,2014-09-07
Lugo,29,2011-11-16
Pontevedra,24,2020-07-07
Guipuzcoa,42,2013-08-07
Salamanca,-8,2019-03-09
Vizcaya,1,2021-02-09
Valencia,45,2016-08-10
Toledo,43,2021-10-04
Toledo,21,2016-01-09
Palencia,30,2015-01-15
Almeria,17,2016-06-10
Huesca,28,2019-01-01
Lugo,-7,2011-12-01
Huesca,32,2012-05-03
Santa Cruz de Tenerife,40,2021-04-01
Cuenca,29,2018-09-09
Soria,-9,2019-04-08
Castellon,8,2020-06-27
Asturias,46,2014-11-19
Castellon,16,2018-09-14
Avila,35,2014-10-07
Teruel,13,2014-09-18
Salamanca,6,2011-05-11
Murcia,38,2011-05-28
Caceres,30,2010-01-13
Islas Baleares,26,2019-03-23
Teruel,40,2016-01-16
Santa Cruz de Tenerife,42,2019-07-13
Burgos,11,2013-03-26
Huelva,30,2011-05-12
Badajoz,7,2015-07-31
Badajoz,-2,2020-07-03
Las Palmas,39,2011-10-17
Badajoz,-13,2012-11-24
Asturias,35,2018-04-01
Tarragona,-14,2013-04-05
Alava,42,2013-03-21
Jaen,45,2015-04-25
Salamanca,1,2017-06-03
Valencia,15,2019-02-12
Zaragoza,18,2010-09-27
Malaga,43,2021-04-03
Orense,-8,2010-09-05
Cantabria,36,2013-03-15
Islas Baleares,-12,2015-10-03
Palencia,-6,2015-07-06
Palencia,22,2018-08-23
Zamora,46,2011-12-17
Alava,41,2013-08-03
Las Palmas,48,2019-04-20
Leon,19,2021-12-11
Guipuzcoa,-12,2013-02-14
Salamanca,27,2018-10-26
Cadiz,-10,2018-09-09
Zamora,-5,2013-10-22
Castellon,-2,2014-12-14
Ciudad Real,14,2010-04-29
Sevilla,15,2015-05-24
Cadiz,-17,2019-10-12
Las Palmas,22,2011-06-18
Segovia,42,2017-02-22
Cuenca,-17,2017-02-06
Orense,41,2014-12-23
Cantabria,48,2013-08-15
Jaen,12,2019-12-20
Soria,-3,2010-09-22
Burgos,-19,2021-06-03
Alava,-1,2012-06-27
Huesca,23,2019-05-10
Granada,-10,2014-10-05
Sevilla,7,2014-09-24
Las Palmas,46,2016-04-06
Palencia,4,2016-09-18
Badajoz,22,2021-03-31
Asturias,-5,2018-10-24
Vizcaya,27,2017-07-29
Almeria,47,2017-07-26
Albacete,14,2015-01-16
Alava,44,2014-11-22
Malaga,-12,2014-05-10
Alicante,6,2015-07-27
Santa Cruz de Tenerife,33,2015-04-18
Malaga,30,2016-03-25
Malaga,48,2018-01-14
Segovia,-9,2013-05-12
Cantabria,-6,2016-06-02
Avila,3,2019-12-07
Guipuzcoa,-18,2012-02-23
Cordoba,43,2018-01-23
Cantabria,-10,2018-02-09
Caceres,-5,2018-03-30
Lugo,40,2011-11-28
Lugo,4,2011-06-20
Huesca,26,2011-10-27
Madrid,28,2014-08-09
Orense,-16,2011-12-23
Jaen,-13,2014-06-14
Malaga,-14,2016-01-17
Albacete,-15,2018-03-30
La Rioja,-9,2010-08-03
Navarra,26,2020-11-27
Barcelona,7,2011-05-15
Sevilla,-14,2010-10-02
Malaga,19,2015-12-27
Caceres,28,2015-02-10
Zamora,-14,2013-06-25
Teruel,24,2017-12-28
Guipuzcoa,41,2013-05-01
La Rioja,-7,2020-09-21
Granada,46,2012-11-09
Valladolid,-4,2010-05-14
Barcelona,16,2019-06-22
Malaga,32,2019-02-25
Guadalajara,-8,2019-01-29
Lugo,6,2012-10-15
Guadalajara,39,2015-06-06
Navarra,17,2016-09-23
Zamora,-6,2010-02-25
Caceres,25,2010-04-15
Lugo,-12,2013-03-25
Alicante,9,2020-04-30
Albacete,-7,2011-04-16
Valencia,-19,2020-10-29
Guipuzcoa,40,2018-11-12
Cuenca,19,2013-07-22
Granada,10,2015-10-22
Soria,23,2020-11-20
Leon,10,2013-09-20
Segovia,-8,2013-03-22
Tarragona,13,2018-01-30
Teruel,41,2016-08-03
Teruel,38,2020-10-12
Vizcaya,-8,2013-06-05
Granada,-12,2014-08-11
Ciudad Real,30,2014-11-13
Alicante,30,2012-03-08
Orense,-15,2014-04-18
Guadalajara,-2,2019-09-03
Islas Baleares,34,2019-03-09
Zamora,21,2020-05-31
Burgos,-9,2014-02-24
Castellon,8,2019-06-09
Burgos,16,2017-02-16
Palencia,47,2011-06-28
Salamanca,-5,2020-04-13
Zaragoza,-9,2012-11-28
Alava,9,2010-07-14
Cordoba,13,2014-09-01
Soria,21,2014-07-05
La Rioja,21,2015-07-31
Murcia,23,2019-05-04
Toledo,14,2016-04-25
Gerona,-1,2014-10-20
Zaragoza,18,2013-04-07
Guadalajara,20,2011-04-12
Huelva,18,2019-09-09
Badajoz,5,2020-11-15
Salamanca,22,2021-12-16
Leon,38,2017-12-28
Lerida,-20,2014-02-19
Badajoz,38,2016-10-09
Huelva,3,2018-12-13
Guadalajara,16,2015-09-14
Gerona,-16,2011-02-16
Barcelona,43,2010-12-29
Zaragoza,34,2019-04-20
Castellon,30,2019-08-21
Pontevedra,49,2018-08-16
Guipuzcoa,26,2014-12-24
Palencia,-2,2017-05-11
Soria,25,2015-02-07
Albacete,-6,2012-03-31
Murcia,1,2017-10-21
Zaragoza,43,2010-09-14
Gerona,39,2021-02-19
Alicante,-5,2020-03-01
Lerida,0,2016-04-13
Granada,43,2011-06-16
Caceres,21,2014-02-19
La Rioja,-3,2015-10-01
Guipuzcoa,-2,2013-12-08
Cantabria,35,2010-05-26
Huesca,45,2013-09-25
Caceres,30,2017-03-27
Albacete,36,2011-08-09
Ciudad Real,24,2014-08-01
Alava,17,2011-09-23
La Rioja,7,2016-03-14
Valencia,30,2014-08-05
Navarra,18,2014-08-09
Tarragona,42,2014-12-19
Toledo,28,2012-04-13
Lerida,6,2016-01-12
Las Palmas,30,2021-03-28
Gerona,-3,2013-08-13
Barcelona,-10,2011-09-24
Avila,21,2015-12-10
La Rioja,47,2012-03-04
Toledo,32,2016-06-04
Badajoz,21,2011-04-20
Salamanca,13,2012-03-04
Gerona,38,2014-04-29
Guipuzcoa,23,2011-06-07
Guipuzcoa,-4,2021-01-20
Guipuzcoa,36,2018-08-14
Alicante,30,2016-01-02
Guipuzcoa,45,2016-06-01
Cantabria,-20,2014-11-02
Murcia,10,2015-08-27
Salamanca,-8,2020-05-06
Gerona,24,2010-10-27
Vizcaya,10,2013-08-17
Teruel,16,2016-05-23
La Rioja,11,2012-05-29
Soria,-10,2015-06-05
Toledo,42,2011-04-09
Valladolid,20,2021-08-15
Huelva,9,2015-10-22
Guadalajara,32,2017-05-29
Pontevedra,6,2011-06-19
Alicante,40,2012-04-30
Burgos,-4,2013-06-10
Cordoba,-10,2014-04-20
Palencia,10,2016-10-14
Leon,48,2017-04-08
Avila,-10,2016-03-08
Gerona,37,2012-08-06
Vizcaya,44,2011-03-07
Lugo,11,2016-02-04
Orense,1,2017-09-22
La Coruna,36,2013-08-01
Caceres,-4,2012-07-22
Alicante,40,2013-01-01
Zaragoza,3,2010-07-23
Soria,-11,2017-12-01
Soria,42,2020-08-12
Malaga,23,2015-06-26
Valencia,-2,2020-01-08
Alava,41,2019-10-11
Palencia,10,2013-07-16
Cantabria,-10,2010-08-09
Granada,26,2013-06-19
Salamanca,27,2016-03-23
Navarra,45,2014-04-09
Tarragona,10,2014-08-08
Avila,-4,2016-09-16
Navarra,25,2013-10-03
Soria,-6,2012-12-28
Alicante,4,2015-07-31
Albacete,-6,2017-11-19
Santa Cruz de Tenerife,41,2015-12-09
Alicante,19,2015-01-01
Burgos,-15,2021-03-29
Castellon,38,2017-08-02
Orense,3,2012-02-05
Las Palmas,-8,2010-06-12
Valencia,42,2017-08-03
Alava,-2,2019-07-24
Leon,-15,2015-03-13
Barcelona,-10,2017-10-27
Cuenca,0,2012-02-18
Guadalajara,-15,2010-04-05
Orense,32,2011-03-17
Jaen,34,2017-02-04
Zamora,-7,2018-06-05
Avila,12,2020-02-24
Jaen,26,2018-11-04
Vizcaya,8,2012-10-13
Castellon,7,2010-02-11
Huesca,28,2010-10-22
Soria,-10,2021-04-03
Segovia,-19,2018-12-22
Toledo,-6,2019-09-01
Burgos,15,2015-10-09
Asturias,-20,2010-06-06
Tarragona,48,2013-05-28
Badajoz,38,2020-09-19
Vizcaya,24,2012-11-11
Navarra,40,2017-03-22
Castellon,13,2020-11-04
Valencia,-14,2017-07-13
Teruel,49,2016-09-01
Orense,-19,2017-05-01
Jaen,46,2019-08-01
Ciudad Real,28,2020-10-31
Valladolid,-6,2017-12-09
Avila,-6,2011-07-23
Asturias,20,2020-02-17
Gerona,26,2012-01-15
Huelva,7,2013-06-07
Pontevedra,27,2012-04-17
La Rioja,-14,2020-01-30
Pontevedra,8,2015-12-07
Burgos,4,2018-10-11
Vizcaya,40,2010-03-05
Malaga,46,2018-09-06
Zaragoza,-6,2013-10-09
Badajoz,-4,2018-12-10
Orense,3,2010-09-17
Valladolid,-15,2018-08-04
Granada,4,2019-11-28
Almeria,29,2011-02-21
La Coruna,25,2016-07-06
Salamanca,26,2017-12-29
Caceres,22,2010-12-24
Alava,36,2013-07-01
Albacete,49,2010-10-22
Guipuzcoa,47,2011-09-22
Salamanca,-4,2019-10-02
Las Palmas,7,2014-09-03
Madrid,15,2010-12-06
La Coruna,44,2017-05-09
Jaen,32,2020-05-22
Castellon,47,2012-05-16
Huesca,4,2018-01-08
Orense,35,2012-04-10
Lerida,-13,2014-03-23
Lerida,43,2021-08-03
Navarra,47,2015-08-08
Toledo,-1,2018-01-27
Islas Baleares,48,2016-07-20
Huelva,40,2018-04-22
Caceres,38,2019-10-23
Castellon,-16,2012-01-16
Salamanca,41,2011-02-12
Murcia,24,2018-09-02
Tarragona,-10,2011-06-12
Cadiz,16,2016-11-29
Guipuzcoa,4,2013-11-20
Palencia,-2,2010-09-12
Cordoba,-19,2014-01-31
Guipuzcoa,20,2013-06-23
La Coruna,28,2017-02-18
Badajoz,43,2016-10-12
Cadiz,43,2016-01-16
Huesca,-15,2017-06-02
Castellon,19,2021-12-30
Cantabria,2,2015-08-07
Leon,-10,2012-04-11
Vizcaya,35,2014-06-09
Soria,42,2017-06-29
Guipuzcoa,-12,2016-09-28
Albacete,44,2017-10-24
Avila,43,2020-10-18
Soria,48,2010-11-28
Burgos,36,2019-09-23
Guadalajara,-11,2013-04-26
Cuenca,29,2020-06-16
Las Palmas,2,2014-09-22
Cordoba,6,2013-12-08
La Rioja,4,2012-07-16
Guipuzcoa,41,2021-04-06
Soria,26,2011-10-09
Guipuzcoa,37,2013-07-28
Murcia,-1,2010-12-26
Gerona,2,2012-11-26
Jaen,20,2018-12-04
Santa Cruz de Tenerife,-4,2013-04-18
Valencia,12,2012-05-14
Guipuzcoa,-4,2017-08-15
Tarragona,36,2010-03-27
Cadiz,4,2014-12-30
La Rioja,38,2020-07-06
Teruel,32,2015-08-05
Cantabria,-5,2017-11-09
Cuenca,23,2011-09-24
Caceres,26,2011-06-12
Madrid,14,2016-09-30
Caceres,44,2011-09-23
La Coruna,5,2015-01-18
Valencia,-7,2014-06-15
Gerona,-16,2015-08-21
Guadalajara,15,2014-02-21
Murcia,40,2012-08-29
Cordoba,-12,2020-02-28
Guadalajara,-3,2010-04-17
Navarra,29,2020-05-31
Cantabria,27,2014-09-13
Castellon,-16,2014-03-17
Leon,-1,2019-11-25
Gerona,49,2016-09-26
Navarra,24,2010-03-30
Teruel,21,2021-08-11
Leon,32,2021-01-24
Avila,33,2013-06-12
Burgos,39,2021-04-18
Alava,21,2015-11-22
Tarragona,18,2014-09-22
Huelva,39,2021-08-12
Badajoz,25,2021-10-20
Caceres,-15,2014-02-01
Almeria,7,2021-06-19
Teruel,13,2010-03-26
Lerida,6,2014-04-20
Burgos,-11,2019-08-26
Zamora,-6,2019-06-20
Avila,46,2021-10-19
Palencia,-19,2010-11-02
Alicante,24,2012-11-14
Cordoba,-12,2018-04-25
Huesca,21,2016-04-03
Leon,36,2014-07-19
Murcia,5,2019-05-24
La Rioja,44,2018-07-30
Huelva,15,2013-08-30
Alicante,-5,2010-11-19
Valladolid,16,2011-09-15
Barcelona,-3,2012-01-13
Zaragoza,44,2011-02-28
Cantabria,49,2018-10-17
Salamanca,-12,2019-02-25
Lerida,38,2012-04-25
Santa Cruz de Tenerife,4,2018-01-14
Zaragoza,10,2019-06-26
Almeria,-15,2017-01-23
Malaga,6,2018-04-16
Madrid,43,2011-12-08
Soria,-17,2020-07-05
Vizcaya,18,2021-03-04
Orense,39,2019-06-13
Lerida,-4,2010-04-24
Asturias,14,2021-06-27
Guadalajara,5,2020-01-09
Lugo,28,2017-07-03
Cordoba,2,2016-10-13
La Coruna,25,2019-04-18
Palencia,2,2015-08-13
Zamora,46,2013-03-18
Soria,19,2015-11-29
Jaen,-13,2021-05-19
La Rioja,43,2021-03-30
Madrid,-2,2011-08-17
Gerona,27,2018-02-20
Alava,22,2020-10-12
Badajoz,21,2011-05-31
Gerona,26,2016-10-22
Las Palmas,-13,2012-11-17
Caceres,-3,2021-11-22
Madrid,34,2010-02-11
Cadiz,39,2013-06-03
Alicante,-14,2014-05-12
Toledo,-1,2021-11-25
Albacete,-5,2010-01-03
Granada,35,2019-03-16
Teruel,-6,2011-12-12
Caceres,19,2010-08-16
Alicante,-14,2021-11-20
Badajoz,43,2021-12-28
Castellon,-19,2017-03-22
Huelva,36,2021-03-21
Cuenca,-7,2019-09-11
Teruel,3,2011-02-10
Lugo,39,2016-12-16
Valladolid,-5,2013-08-30
Albacete,-1,2021-01-16
Zamora,33,2019-08-02
Sevilla,38,2017-11-30
Sevilla,29,2014-10-26
Zamora,29,2020-05-03
Cantabria,34,2012-12-01
Soria,45,2021-04-02
Ciudad Real,-20,2016-03-16
Soria,-14,2015-03-04
Jaen,32,2012-04-28
Segovia,43,2018-06-23
Huelva,30,2019-07-03
Cordoba,17,2011-08-16
Salamanca,27,2017-02-04
Palencia,7,2016-03-29
Tarragona,0,2018-03-05
Leon,-16,2013-07-07
Segovia,14,2017-12-10
Valencia,36,2017-10-19
Vizcaya,3,2016-04-22
La Rioja,23,2010-07-30
Lerida,44,2020-07-24
Malaga,37,2021-09-13
Murcia,9,2020-02-29
Albacete,8,2018-04-26
Albacete,36,2014-11-07
Jaen,-16,2018-05-26
Huesca,39,2017-11-13
Teruel,16,2011-03-21
Leon,41,2012-07-07
Castellon,22,2015-06-16
Vizcaya,33,2014-08-23
La Rioja,-12,2014-12-11
Palencia,-19,2020-11-10
Granada,-8,2018-06-02
Cordoba,28,2018-09-19
Valencia,44,2012-03-18
Sevilla,47,2017-02-27
Huelva,20,2015-11-19
Castellon,47,2018-12-26
Albacete,10,2017-01-06
Gerona,48,2019-02-07
Lerida,12,2015-01-22
Tarragona,0,2011-07-16
Asturias,-14,2012-04-08
Cordoba,14,2014-06-30
Alava,44,2010-09-26
Avila,38,2016-05-26
Albacete,-9,2011-03-10
Islas Baleares,44,2010-11-15
Alava,-2,2012-10-31
Palencia,1,2010-12-11
Valladolid,22,2021-09-26
Huelva,37,2019-06-07
Pontevedra,47,2018-02-16
Valencia,-4,2017-09-18
Vizcaya,39,2016-08-10
Alava,-3,2010-08-30
La Coruna,8,2017-10-01
La Rioja,19,2012-09-04
Burgos,17,2013-12-21
Burgos,41,2017-07-03
Asturias,-8,2012-03-16
Sevilla,-16,2010-05-31
Islas Baleares,39,2011-01-10
Malaga,32,2021-11-14
Las Palmas,20,2019-09-15
Guipuzcoa,4,2011-08-03
Malaga,9,2011-03-23
Castellon,12,2020-10-12
Vizcaya,0,2013-08-23
Ciudad Real,-15,2012-08-20
Pontevedra,27,2017-02-16
Murcia,43,2010-05-16
Valencia,23,2015-03-08
Tarragona,30,2014-01-18
Avila,22,2021-04-05
Gerona,10,2018-06-21
Valencia,-2,2019-08-20
Murcia,39,2013-03-28
Soria,31,2020-09-16
Albacete,29,2012-01-27
Teruel,5,2017-04-11
Alicante,37,2017-04-15
Zamora,17,2013-06-05
Cadiz,32,2014-01-17
Castellon,44,2016-11-22
Barcelona,4,2016-05-18
Huesca,42,2018-01-25
Islas Baleares,8,2017-09-03
Sevilla,36,2016-09-23
Zaragoza,32,2012-03-01
Las Palmas,21,2016-05-13
Huelva,32,2011-12-13
Murcia,-2,2011-08-15
Cordoba,18,2019-12-22
Palencia,18,2021-11-10
Huelva,-4,2015-04-05
Leon,14,2019-12-24
Gerona,44,2016-10-02
Granada,-17,2011-01-25
Alicante,-19,2014-11-07
